row_id,frase_original,frase_corregida,carousel_id,caption,post_tipo,carousel_order,carousel_caption,modo,background_color,output_file,fecha_generado,media_url,cloudinary_public_id,fecha_upload,instagram_media_id,instagram_creation_id,facebook_post_id,facebook_photo_id,fecha_publicado,estado_general,estado_render,estado_upload,estado_publish,lock_status,intentos,last_cycle_id,updated_at,hashtags,caption_status,error_step,error_message,likes,comments,saves,reach,views,engagement_rate,performance_score,fecha_metricas
235,Tal vez eso del amor no es para nosotros los del monte,Tal vez eso del amor no es para nosotros los del monte.,,Hay historias que no son para uno.,single,,,,#f6f1e8,tal_vez_eso_del_amor_no_es_para_nosotros_los_del_monte_retro3d_1778037242082.png,2026-05-06T03:14:05.294Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778037247/mono_generator/tal_vez_eso_del_amor_no_es_para_nosotros_los_del_monte_retro3d_1778037242082.png,mono_generator/tal_vez_eso_del_amor_no_es_para_nosotros_los_del_monte_retro3d_1778037242082,2026-05-06T03:14:07.857Z,18587506981052436,17860934061687548,1097828466747607_122109647396734652,122109647372734652,2026-05-06T03:14:31.159Z,published,done,done,done,free,,1778037237050,2026-05-06T03:14:31.159Z,#amor #frases #colombia #parati #real,,,,3,0,0,32,78,0.0938,0.0938,2026-05-22T05:06:11-05:00
236,La etapa del coqueteo entre dos personas debería ser interminable.,La etapa del coqueteo entre dos personas debería ser interminable.,car_7a3c6e19,,carousel,3,"Uno dice que no quiere nada serio…
hasta que alguien le manda la canción correcta.",,#3d5afe,la_etapa_del_coqueteo_entre_dos_personas_deberia_ser_intermi_retro3d_1778079640807.png,2026-05-06T15:00:43.702Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778079659/mono_generator/la_etapa_del_coqueteo_entre_dos_personas_deberia_ser_intermi_retro3d_1778079640807.png,mono_generator/la_etapa_del_coqueteo_entre_dos_personas_deberia_ser_intermi_retro3d_1778079640807,2026-05-06T15:00:59.714Z,17885636904534582,17861012421687548,1097828466747607_122109773264734652,"[""122109772982734652"",""122109773018734652"",""122109773066734652"",""122109773108734652"",""122109773150734652"",""122109773186734652"",""122109773234734652""]",2026-05-06T15:02:13.161Z,published,done,done,done,free,,1778079630125,2026-05-06T15:02:13.161Z,#amor #coqueteo #relaciones #colombia #frases #parati #sentimientos #romance #viral,,,,1,0,0,29,84,0.0345,0.0345,2026-05-22T05:06:11-05:00
237,"Si te tengo que explicar, ya no te quiero","Si te tengo que explicar, ya no te quiero",car_d3a7f6e2,,carousel,7,"No era sano…
pero tampoco era fácil soltarlo.
Ahí es donde uno se enreda.",,#0d0f14,si_te_tengo_que_explicar_ya_no_te_quiero_retro3d_1778598133936.png,2026-05-12T15:02:16.546Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778598144/mono_generator/si_te_tengo_que_explicar_ya_no_te_quiero_retro3d_1778598133936.png,mono_generator/si_te_tengo_que_explicar_ya_no_te_quiero_retro3d_1778598133936,2026-05-12T15:02:24.991Z,18122111797730298,17861963586687548,1097828466747607_122111285582734652,"[""122111285222734652"",""122111285264734652"",""122111285312734652"",""122111285354734652"",""122111285432734652"",""122111285492734652"",""122111285540734652""]",2026-05-12T15:03:45.267Z,published,done,done,done,free,,1778598113129,2026-05-12T15:03:45.267Z,#amor #tusa #relaciones #emociones #colombia #frases #real #parati #sentimientos,,,,3,0,0,35,99,0.0857,0.0857,2026-05-22T05:06:11-05:00
238,No entiendo cómo tanta gente se avergüenza de su cuerpo y casi nadie de su mente,No entiendo cómo tanta gente se avergüenza de su cuerpo y casi nadie de su mente,car_d81f3b22,,carousel,1,"No es drama…
es claridad.
Y no a todo el mundo le gusta.",,#f4c400,no_entiendo_como_tanta_gente_se_averguenza_de_su_cuerpo_y_ca_retro3d_1778627075322.png,2026-05-12T23:04:37.971Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778627095/mono_generator/no_entiendo_como_tanta_gente_se_averguenza_de_su_cuerpo_y_ca_retro3d_1778627075322.png,mono_generator/no_entiendo_como_tanta_gente_se_averguenza_de_su_cuerpo_y_ca_retro3d_1778627075322,2026-05-12T23:04:55.998Z,18097403681150176,17862011778687548,1097828466747607_122111384180734652,"[""122111383856734652"",""122111383898734652"",""122111383946734652"",""122111383994734652"",""122111384036734652"",""122111384102734652"",""122111384150734652""]",2026-05-12T23:06:31.164Z,published,done,done,done,free,,1778627071683,2026-05-12T23:06:31.164Z,#actitud #claridad #relaciones #colombia #frases #parati #real #caracter,,,,1,0,0,61,133,0.0164,0.0164,2026-05-22T05:06:11-05:00
239,"No sé qué me tiene más estresado, si la vida o la forma en que la estoy llevando","No sé qué me tiene más estresado, si la vida o la forma en que la estoy llevando.",car_91c7aa65,,carousel,5,"Uno no está mal…
solo está cansado de intentar todo al tiempo.",,#0d0f14,no_se_que_me_tiene_mas_estresado_si_la_vida_o_la_forma_en_qu_retro3d_1778252472557.png,2026-05-08T15:01:15.801Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778252490/mono_generator/no_se_que_me_tiene_mas_estresado_si_la_vida_o_la_forma_en_qu_retro3d_1778252472557.png,mono_generator/no_se_que_me_tiene_mas_estresado_si_la_vida_o_la_forma_en_qu_retro3d_1778252472557,2026-05-08T15:01:31.174Z,18370389046202558,17861311377687548,1097828466747607_122110276592734652,"[""122110276280734652"",""122110276328734652"",""122110276370734652"",""122110276418734652"",""122110276466734652"",""122110276520734652"",""122110276562734652""]",2026-05-08T15:02:55.688Z,published,done,done,done,free,,1778252454311,2026-05-08T15:02:55.688Z,#estres #vidaadulta #ansiedad #colombia #frases #parati #real #humor,,,,3,0,0,22,68,0.1364,0.1364,2026-05-22T05:06:11-05:00
240,Podré gastarme mi dinero en tonterías pero al menos no lo gasto en pañales,Podré gastarme mi dinero en tonterías pero al menos no lo gasto en pañales,car_aa71c9d0,,carousel,1,"Uno no es pobre…
uno está en proceso.
Pero qué proceso tan largo, gonorrea.",,#e53935,podre_gastarme_mi_dinero_en_tonterias_pero_al_menos_no_lo_ga_retro3d_1778368471361.png,2026-05-09T23:14:34.141Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778368492/mono_generator/podre_gastarme_mi_dinero_en_tonterias_pero_al_menos_no_lo_ga_retro3d_1778368471361.png,mono_generator/podre_gastarme_mi_dinero_en_tonterias_pero_al_menos_no_lo_ga_retro3d_1778368471361,2026-05-09T23:14:52.597Z,17887062693483769,17861526804687548,1097828466747607_122110678454734652,"[""122110678154734652"",""122110678196734652"",""122110678244734652"",""122110678286734652"",""122110678334734652"",""122110678376734652"",""122110678418734652""]",2026-05-09T23:16:26.067Z,published,done,done,done,free,,1778368467160,2026-05-09T23:16:26.067Z,#plata #trabajo #colombia #vidaadulta #frases #parati #real #humor,,,,3,0,0,42,138,0.0714,0.0714,2026-05-22T05:06:11-05:00
241,"Llegando al fallo económico, emocional, amoroso, pero nunca al muscular","Llegando al fallo económico, emocional, amoroso, pero nunca al muscular.",car_aa71c9d0,,carousel,2,"Uno no es pobre…
uno está en proceso.
Pero qué proceso tan largo, gonorrea.",,#e53935,llegando_al_fallo_economico_emocional_amoroso_pero_nunca_al__retro3d_1778368474315.png,2026-05-09T23:14:36.779Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778368492/mono_generator/llegando_al_fallo_economico_emocional_amoroso_pero_nunca_al__retro3d_1778368474315.png,mono_generator/llegando_al_fallo_economico_emocional_amoroso_pero_nunca_al__retro3d_1778368474315,2026-05-09T23:14:53.306Z,17887062693483769,17861526804687548,1097828466747607_122110678454734652,"[""122110678154734652"",""122110678196734652"",""122110678244734652"",""122110678286734652"",""122110678334734652"",""122110678376734652"",""122110678418734652""]",2026-05-09T23:16:26.067Z,published,done,done,done,free,,1778368467160,2026-05-09T23:16:26.067Z,#plata #trabajo #colombia #vidaadulta #frases #parati #real #humor,,,,3,0,0,42,138,0.0714,0.0714,2026-05-22T05:06:11-05:00
242,"No es contigo, es lo que me haces pensar","No es contigo, es lo que me haces pensar",car_d81f3b22,,carousel,3,"No es drama…
es claridad.
Y no a todo el mundo le gusta.",,#f4c400,no_es_contigo_es_lo_que_me_haces_pensar_retro3d_1778627080693.png,2026-05-12T23:04:43.197Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778627096/mono_generator/no_es_contigo_es_lo_que_me_haces_pensar_retro3d_1778627080693.png,mono_generator/no_es_contigo_es_lo_que_me_haces_pensar_retro3d_1778627080693,2026-05-12T23:04:57.452Z,18097403681150176,17862011778687548,1097828466747607_122111384180734652,"[""122111383856734652"",""122111383898734652"",""122111383946734652"",""122111383994734652"",""122111384036734652"",""122111384102734652"",""122111384150734652""]",2026-05-12T23:06:31.164Z,published,done,done,done,free,,1778627071683,2026-05-12T23:06:31.164Z,#actitud #claridad #relaciones #colombia #frases #parati #real #caracter,,,,1,0,0,61,133,0.0164,0.0164,2026-05-22T05:06:11-05:00
243,Hasta yo que soy perfecto cometo errores,Hasta yo que soy perfecto cometo errores,car_aa71c9d0,,carousel,3,"Uno no es pobre…
uno está en proceso.
Pero qué proceso tan largo, gonorrea.",,#e53935,hasta_yo_que_soy_perfecto_cometo_errores_retro3d_1778368476959.png,2026-05-09T23:14:39.525Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778368493/mono_generator/hasta_yo_que_soy_perfecto_cometo_errores_retro3d_1778368476959.png,mono_generator/hasta_yo_que_soy_perfecto_cometo_errores_retro3d_1778368476959,2026-05-09T23:14:53.946Z,17887062693483769,17861526804687548,1097828466747607_122110678454734652,"[""122110678154734652"",""122110678196734652"",""122110678244734652"",""122110678286734652"",""122110678334734652"",""122110678376734652"",""122110678418734652""]",2026-05-09T23:16:26.067Z,published,done,done,done,free,,1778368467160,2026-05-09T23:16:26.067Z,#plata #trabajo #colombia #vidaadulta #frases #parati #real #humor,,,,3,0,0,42,138,0.0714,0.0714,2026-05-22T05:06:11-05:00
244,Le tiré una labia tan poderosa que me terminé enamorando yo.,Le tiré una labia tan poderosa que me terminé enamorando yo.,,A veces uno tira la labia y cae solito.,single,,,,#f6f1e8,le_tire_una_labia_tan_poderosa_que_me_termine_enamorando_yo_retro3d_1777583292283.png,2026-04-30T21:08:14.063Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777583295/mono_generator/le_tire_una_labia_tan_poderosa_que_me_termine_enamorando_yo_retro3d_1777583292283.png,mono_generator/le_tire_una_labia_tan_poderosa_que_me_termine_enamorando_yo_retro3d_1777583292283,2026-04-30T21:08:15.751Z,17922147642125973,17860035153687548,1097828466747607_122108295020734652,122108295002734652,2026-04-30T21:08:35.325Z,published,done,done,done,free,,1777583289844,2026-04-30T21:08:35.325Z,#coqueteo #amor #humor #frases #colombia #parati #viral,,,,3,0,0,44,88,0.0682,0.0682,2026-05-22T05:06:11-05:00
246,"Que te rueguen los demás, yo sí te mando a la pta mrda","Que te rueguen los demás, yo sí te mando a la puta mierda.",car_5c2de981,,carousel,4,"A veces no es amor propio…
es dejar de humillarse.
Y eso cambia todo.",,#e53935,que_te_rueguen_los_demas_yo_si_te_mando_a_la_puta_mierda_retro3d_1777850009578.png,2026-05-03T23:13:31.388Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777850022/mono_generator/que_te_rueguen_los_demas_yo_si_te_mando_a_la_puta_mierda_retro3d_1777850009578.png,mono_generator/que_te_rueguen_los_demas_yo_si_te_mando_a_la_puta_mierda_retro3d_1777850009578,2026-05-03T23:13:42.578Z,18079935437544560,17860575156687548,1097828466747607_122109069962734652,"[""122109069608734652"",""122109069650734652"",""122109069722734652"",""122109069758734652"",""122109069806734652"",""122109069884734652"",""122109069926734652""]",2026-05-03T23:14:56.118Z,published,done,done,done,free,,1777850001177,2026-05-03T23:14:56.118Z,#amorpropio #limites #relaciones #colombia #frases #parati #real #actitud,,,,1,0,1,31,109,0.0645,0.129,2026-05-22T05:06:11-05:00
247,Desnudarse no es tan íntimo como prestarle a alguien un libro que ya leíste y subrayaste.,Desnudarse no es tan íntimo como prestarle a alguien un libro que ya leíste y subrayaste.,car_7a3c6e19,,carousel,6,"Uno dice que no quiere nada serio…
hasta que alguien le manda la canción correcta.",,#3d5afe,desnudarse_no_es_tan_intimo_como_prestarle_a_alguien_un_libr_retro3d_1778079650052.png,2026-05-06T15:00:52.751Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778079661/mono_generator/desnudarse_no_es_tan_intimo_como_prestarle_a_alguien_un_libr_retro3d_1778079650052.png,mono_generator/desnudarse_no_es_tan_intimo_como_prestarle_a_alguien_un_libr_retro3d_1778079650052,2026-05-06T15:01:01.992Z,17885636904534582,17861012421687548,1097828466747607_122109773264734652,"[""122109772982734652"",""122109773018734652"",""122109773066734652"",""122109773108734652"",""122109773150734652"",""122109773186734652"",""122109773234734652""]",2026-05-06T15:02:13.161Z,published,done,done,done,free,,1778079630125,2026-05-06T15:02:13.161Z,#amor #coqueteo #relaciones #colombia #frases #parati #sentimientos #romance #viral,,,,1,0,0,29,84,0.0345,0.0345,2026-05-22T05:06:11-05:00
248,"No es plan, es impulso","No es plan, es impulso",car_d81f3b22,,carousel,4,"No es drama…
es claridad.
Y no a todo el mundo le gusta.",,#f4c400,no_es_plan_es_impulso_retro3d_1778627083359.png,2026-05-12T23:04:45.832Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778627097/mono_generator/no_es_plan_es_impulso_retro3d_1778627083359.png,mono_generator/no_es_plan_es_impulso_retro3d_1778627083359,2026-05-12T23:04:58.210Z,18097403681150176,17862011778687548,1097828466747607_122111384180734652,"[""122111383856734652"",""122111383898734652"",""122111383946734652"",""122111383994734652"",""122111384036734652"",""122111384102734652"",""122111384150734652""]",2026-05-12T23:06:31.164Z,published,done,done,done,free,,1778627071683,2026-05-12T23:06:31.164Z,#actitud #claridad #relaciones #colombia #frases #parati #real #caracter,,,,1,0,0,61,133,0.0164,0.0164,2026-05-22T05:06:11-05:00
249,"Si me ven feliz no es por nadie, es porque traigo plata (si me ven triste es porque ya me la gasté)","Si me ven feliz no es por nadie, es porque traigo plata (si me ven triste es porque ya me la gasté).",car_aa71c9d0,,carousel,4,"Uno no es pobre…
uno está en proceso.
Pero qué proceso tan largo, gonorrea.",,#e53935,si_me_ven_feliz_no_es_por_nadie_es_porque_traigo_plata_si_me_retro3d_1778368479693.png,2026-05-09T23:14:42.220Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778368494/mono_generator/si_me_ven_feliz_no_es_por_nadie_es_porque_traigo_plata_si_me_retro3d_1778368479693.png,mono_generator/si_me_ven_feliz_no_es_por_nadie_es_porque_traigo_plata_si_me_retro3d_1778368479693,2026-05-09T23:14:54.638Z,17887062693483769,17861526804687548,1097828466747607_122110678454734652,"[""122110678154734652"",""122110678196734652"",""122110678244734652"",""122110678286734652"",""122110678334734652"",""122110678376734652"",""122110678418734652""]",2026-05-09T23:16:26.067Z,published,done,done,done,free,,1778368467160,2026-05-09T23:16:26.067Z,#plata #trabajo #colombia #vidaadulta #frases #parati #real #humor,,,,3,0,0,42,138,0.0714,0.0714,2026-05-22T05:06:11-05:00
250,"No es que estés mal, es que estás viendo cosas que antes ignorabas","No es que estés mal, es que estás viendo cosas que antes ignorabas",car_d81f3b22,,carousel,2,"No es drama…
es claridad.
Y no a todo el mundo le gusta.",,#f4c400,no_es_que_estes_mal_es_que_estas_viendo_cosas_que_antes_igno_retro3d_1778627078143.png,2026-05-12T23:04:40.533Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778627096/mono_generator/no_es_que_estes_mal_es_que_estas_viendo_cosas_que_antes_igno_retro3d_1778627078143.png,mono_generator/no_es_que_estes_mal_es_que_estas_viendo_cosas_que_antes_igno_retro3d_1778627078143,2026-05-12T23:04:56.669Z,18097403681150176,17862011778687548,1097828466747607_122111384180734652,"[""122111383856734652"",""122111383898734652"",""122111383946734652"",""122111383994734652"",""122111384036734652"",""122111384102734652"",""122111384150734652""]",2026-05-12T23:06:31.164Z,published,done,done,done,free,,1778627071683,2026-05-12T23:06:31.164Z,#actitud #claridad #relaciones #colombia #frases #parati #real #caracter,,,,1,0,0,61,133,0.0164,0.0164,2026-05-22T05:06:11-05:00
251,"Me da risa que la gente cree que madura porque deja de salir de fiesta, jajaja, bueno amor, tú juras","Me da risa que la gente cree que madura porque deja de salir de fiesta, jajaja, bueno amor, tú juras",car_2e48fa11,,carousel,2,"La gente habla mucho…
pero se le nota todo.
Y uno sí se da cuenta.",,#0d0f14,me_da_risa_que_la_gente_cree_que_madura_porque_deja_de_salir_retro3d_1777590518282.png,2026-04-30T23:08:40.023Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777590530/mono_generator/me_da_risa_que_la_gente_cree_que_madura_porque_deja_de_salir_retro3d_1777590518282.png,mono_generator/me_da_risa_que_la_gente_cree_que_madura_porque_deja_de_salir_retro3d_1777590518282,2026-04-30T23:08:51.000Z,17965705488062244,17860046595687548,1097828466747607_122108307872734652,"[""122108307632734652"",""122108307668734652"",""122108307716734652"",""122108307752734652"",""122108307800734652"",""122108307836734652""]",2026-04-30T23:10:13.387Z,published,done,done,done,free,,1777590515976,2026-04-30T23:10:13.387Z,#gente #actitud #realidad #colombia #frases #parati #humor #real,,,,4,0,0,42,114,0.0952,0.0952,2026-05-22T05:06:11-05:00
252,"No prometo nada, pero cumplo el momento","No prometo nada, pero cumplo el momento",car_d81f3b22,,carousel,5,"No es drama…
es claridad.
Y no a todo el mundo le gusta.",,#f4c400,no_prometo_nada_pero_cumplo_el_momento_retro3d_1778627085999.png,2026-05-12T23:04:48.420Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778627098/mono_generator/no_prometo_nada_pero_cumplo_el_momento_retro3d_1778627085999.png,mono_generator/no_prometo_nada_pero_cumplo_el_momento_retro3d_1778627085999,2026-05-12T23:04:58.911Z,18097403681150176,17862011778687548,1097828466747607_122111384180734652,"[""122111383856734652"",""122111383898734652"",""122111383946734652"",""122111383994734652"",""122111384036734652"",""122111384102734652"",""122111384150734652""]",2026-05-12T23:06:31.164Z,published,done,done,done,free,,1778627071683,2026-05-12T23:06:31.164Z,#actitud #claridad #relaciones #colombia #frases #parati #real #caracter,,,,1,0,0,61,133,0.0164,0.0164,2026-05-22T05:06:11-05:00
